id,lat,lon,heading,course,speed,status,mmsi,callsign,imo,length,width,draught,type
1783,36.635,0.08166666,81,82,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1783,36.635,0.08166666,81,82,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1783,36.63667,0.09166667,81,82,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1783,36.63667,0.09166667,81,82,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1783,36.63334,0.07166667,81,84,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1783,36.63334,0.07166667,81,84,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1783,36.63334,0.06166667,81,80,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1783,36.63334,0.06166667,81,80,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1783,36.63167,0.05166667,81,83,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1783,36.63167,0.05166667,81,83,90,Underway using Engine,277563000,LYBQ,9125669,99.98,16.5,43,General Cargo
1828,-29.28696,153.9598,12,15,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.28696,153.9598,12,15,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.28457,153.9605,12,15,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.28457,153.9605,12,15,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.28354,153.9608,12,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.28354,153.9608,12,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.28111,153.9615,12,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.28111,153.9615,12,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.27261,153.9641,12,11,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.27261,153.9641,12,11,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26953,153.965,12,15,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26953,153.965,12,15,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.27809,153.9624,13,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.27809,153.9624,13,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.27498,153.9634,12,16,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.27498,153.9634,12,16,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26647,153.9658,12,14,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26647,153.9658,12,14,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26445,153.9663,12,12,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26445,153.9663,12,12,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26132,153.9671,12,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26132,153.9671,12,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26301,153.9667,12,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26301,153.9667,12,13,76,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26094,153.9672,12,14,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.26094,153.9672,12,14,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.25923,153.9677,12,10,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1828,-29.25923,153.9677,12,10,77,Underway using Engine,229125000,9HA3088,9597238,229.02,32.29,145,Bulk Carrier
1829,-27.84027,43.85742,243,247,88,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.84027,43.85742,243,247,88,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.84074,43.85609,242,246,88,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.84074,43.85609,242,246,88,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.84134,43.85439,244,250,88,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.84134,43.85439,244,250,88,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83845,43.8625,243,247,86,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83845,43.8625,243,247,86,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83728,43.86578,243,247,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83728,43.86578,243,247,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83668,43.86745,243,247,86,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83668,43.86745,243,247,86,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83372,43.87634,243,246,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83372,43.87634,243,246,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83287,43.87875,242,248,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83287,43.87875,242,248,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83543,43.87121,244,248,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83543,43.87121,244,248,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83557,43.87084,244,247,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83557,43.87084,244,247,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83484,43.87295,244,250,86,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83484,43.87295,244,250,86,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.8343,43.87458,243,248,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.8343,43.87458,243,248,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83094,43.88445,243,246,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83094,43.88445,243,246,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83143,43.88283,243,253,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83143,43.88283,243,253,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83202,43.88125,242,244,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83202,43.88125,242,244,85,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83021,43.88653,243,252,86,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.83021,43.88653,243,252,86,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.82904,43.89034,244,248,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.82904,43.89034,244,248,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.82953,43.88871,244,251,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1829,-27.82953,43.88871,244,251,87,Underway using Engine,229126000,9HA3089,9597226,229,32.29,127,Bulk Carrier
1786,-23.19937,53.43707,235,237,105,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19937,53.43707,235,237,105,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20125,53.43401,236,237,107,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20125,53.43401,236,237,107,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20019,53.43575,235,236,106,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20019,53.43575,235,236,106,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20383,53.42961,237,237,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20383,53.42961,237,237,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20461,53.42828,237,238,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20461,53.42828,237,238,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20283,53.43134,237,236,104,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20283,53.43134,237,236,104,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20667,53.42484,237,238,99,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.20667,53.42484,237,238,99,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19304,53.44783,236,237,102,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19304,53.44783,236,237,102,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19202,53.44953,236,236,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19202,53.44953,236,236,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19676,53.44146,236,238,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19676,53.44146,236,238,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19583,53.44312,236,237,101,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19583,53.44312,236,237,101,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19531,53.44402,236,236,99,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.19531,53.44402,236,236,99,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.185,53.46096,235,237,101,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.185,53.46096,235,237,101,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.18654,53.45841,235,237,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.18654,53.45841,235,237,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.1907,53.45166,235,235,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.1907,53.45166,235,235,100,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.18815,53.45583,235,236,104,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1786,-23.18815,53.45583,235,236,104,Underway using Engine,229109000,9HA3077,9600865,274.5,48.04,90,Crude Oil Tanker
1817,-11.49616,152.028,220,220,119,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.49616,152.028,220,220,119,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.50126,152.0237,220,218,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.50126,152.0237,220,218,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.50679,152.0192,220,219,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.50679,152.0192,220,219,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.50937,152.0171,221,218,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.50937,152.0171,221,218,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.52212,152.0064,220,218,119,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.52212,152.0064,220,218,119,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.51271,152.0142,220,220,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.51271,152.0142,220,220,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.51653,152.011,220,221,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1817,-11.51653,152.011,220,221,118,Underway using Engine,229120000,9HA3085,9590096,229.5,36.92,74,Bulk Carrier
1838,5.873333,83.645,270,258,210,Underway using Engine,229130000,9HA3093,9255854,278.85,42.63,96,LNG Tanker
1838,5.873333,83.645,270,258,210,Underway using Engine,229130000,9HA3093,9255854,278.85,42.63,96,LNG Tanker
1853,-39.21427,158.078,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21427,158.078,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21392,158.073,278,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21392,158.073,278,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21357,158.0676,277,274,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21357,158.0676,277,274,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21252,158.0524,279,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21252,158.0524,279,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21283,158.0565,278,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21283,158.0565,278,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21213,158.0476,278,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21213,158.0476,278,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21188,158.0442,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21188,158.0442,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21523,158.091,277,274,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21523,158.091,277,274,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21483,158.0854,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21483,158.0854,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21453,158.0814,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21453,158.0814,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21875,158.1393,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21875,158.1393,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21875,158.1393,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21875,158.1393,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21767,158.1255,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21767,158.1255,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21805,158.1303,279,276,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21805,158.1303,279,276,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21702,158.1164,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21702,158.1164,278,275,194,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21663,158.111,278,275,192,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21663,158.111,278,275,192,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21772,158.1261,278,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1853,-39.21772,158.1261,278,275,193,Underway using Engine,229136000,9HA3097,9188647,292.5,38.8,85,Passenger Ship
1867,-8.8671,-1.884333,325,322,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.8671,-1.884333,325,322,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.871217,-1.8813,326,324,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.871217,-1.8813,326,324,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.873983,-1.879333,327,324,123,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.873983,-1.879333,327,324,123,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.852917,-1.89485,326,323,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.852917,-1.89485,326,323,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.83765,-1.90625,326,323,124,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.83765,-1.90625,326,323,124,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.835333,-1.908,326,323,124,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.835333,-1.908,326,323,124,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.833467,-1.909367,326,324,124,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.833467,-1.909367,326,324,124,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.846383,-1.899733,327,323,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.846383,-1.899733,327,323,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.849133,-1.897667,326,322,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1867,-8.849133,-1.897667,326,322,122,Underway using Engine,229141000,9HA3101,9468138,190,32.26,128,Bulk Carrier
1906,15.66967,-146.672,266,269,126,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1906,15.66967,-146.672,266,269,126,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1906,15.66945,-146.681,267,267,125,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1906,15.66945,-146.681,267,267,125,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1906,15.66933,-146.6871,267,268,124,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1906,15.66933,-146.6871,267,268,124,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1906,15.66928,-146.6907,267,270,125,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1906,15.66928,-146.6907,267,270,125,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1906,15.66926,-146.696,267,269,125,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1906,15.66926,-146.696,267,269,125,Underway using Engine,229159000,9HA3115,9644184,199.99,32,106,Bulk Carrier
1909,14.06912,-35.85802,221,221,122,Underway using Engine,229161000,9HA3117,9429431,229,36.84,130,Bulk Carrier
1909,14.06912,-35.85802,221,221,122,Underway using Engine,229161000,9HA3117,9429431,229,36.84,130,Bulk Carrier
1909,14.08195,-35.84637,221,219,122,Underway using Engine,229161000,9HA3117,9429431,229,36.84,130,Bulk Carrier
1909,14.08195,-35.84637,221,219,122,Underway using Engine,229161000,9HA3117,9429431,229,36.84,130,Bulk Carrier
1909,14.09964,-35.83081,222,220,122,Underway using Engine,229161000,9HA3117,9429431,229,36.84,130,Bulk Carrier
1909,14.09964,-35.83081,222,220,122,Underway using Engine,229161000,9HA3117,9429431,229,36.84,130,Bulk Carrier
1909,14.09361,-35.83618,221,220,122,Underway using Engine,229161000,9HA3117,9429431,229,36.84,130,Bulk Carrier
1909,14.09361,-35.83618,221,220,122,Underway using Engine,229161000,9HA3117,9429431,229,36.84,130,Bulk Carrier
1878,53.92018,171.1864,257,258,116,Underway using Engine,229148000,9HA3106,9570840,230,38,142,Bulk Carrier
1878,53.92018,171.1864,257,258,116,Underway using Engine,229148000,9HA3106,9570840,230,38,142,Bulk Carrier
1878,53.92141,171.197,257,259,116,Underway using Engine,229148000,9HA3106,9570840,230,38,142,Bulk Carrier
1878,53.92141,171.197,257,259,116,Underway using Engine,229148000,9HA3106,9570840,230,38,142,Bulk Carrier
1878,53.92558,171.2362,257,260,116,Underway using Engine,229148000,9HA3106,9570840,230,38,142,Bulk Carrier
1878,53.92558,171.2362,257,260,116,Underway using Engine,229148000,9HA3106,9570840,230,38,142,Bulk Carrier
1884,44.91716,168.2572,63,47,66,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1884,44.91716,168.2572,63,47,66,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1884,44.91796,168.2586,65,49,69,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1884,44.91796,168.2586,65,49,69,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1884,44.92,168.2633,65,54,60,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1884,44.92,168.2633,65,54,60,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1884,44.92193,168.2666,70,59,61,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1884,44.92193,168.2666,70,59,61,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1884,44.92147,168.2655,71,60,64,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1884,44.92147,168.2655,71,60,64,Underway using Engine,538006861,V7SF6,9493535,224.88,32.26,128,Bulk Carrier
1886,35.9563,35.0673,11,7,105,Underway using Engine,229152000,9HA3109,9262924,241.03,42.04,82,Crude Oil Tanker
1886,35.9563,35.0673,11,7,105,Underway using Engine,229152000,9HA3109,9262924,241.03,42.04,82,Crude Oil Tanker
1888,42.64585,-9.809388,4,6,86,Underway using Engine,538006862,V7SF7,9563677,225,32.26,130,Bulk Carrier
1888,42.64585,-9.809388,4,6,86,Underway using Engine,538006862,V7SF7,9563677,225,32.26,130,Bulk Carrier
1930,4.390976,80.44332,161,217,21,Underway using Engine,229172000,9HA3125,9314088,246.8,42,83,Crude Oil Tanker
1930,4.390976,80.44332,161,217,21,Underway using Engine,229172000,9HA3125,9314088,246.8,42,83,Crude Oil Tanker
1958,20.96637,88.15093,157,325,1,Underway using Engine,229191000,9HA3137,9353735,154.85,21.74,71,Container Ship
1958,20.96637,88.15093,157,325,1,Underway using Engine,229191000,9HA3137,9353735,154.85,21.74,71,Container Ship
1958,20.96635,88.15092,157,333,1,Underway using Engine,229191000,9HA3137,9353735,154.85,21.74,71,Container Ship
1958,20.96635,88.15092,157,333,1,Underway using Engine,229191000,9HA3137,9353735,154.85,21.74,71,Container Ship
1960,57.69693,10.59477,235,235,88,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.69693,10.59477,235,235,88,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.69565,10.59145,237,235,72,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.69565,10.59145,237,235,72,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.69472,10.589,235,233,54,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.69472,10.589,235,233,54,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.694,10.58743,242,231,36,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.694,10.58743,242,231,36,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.69333,10.586,271,227,17,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.69333,10.586,271,227,17,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.70161,10.6236,268,266,71,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.70161,10.6236,268,266,71,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.70144,10.61877,268,266,80,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
1960,57.70144,10.61877,268,266,80,Underway using Engine,219355000,OYPD2,9318230,92.86,14.1,63,Bunkering Tanker
